,pct,year,BNFCode,BNFName,TotalItems,TotalCost
21512,07N,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,10,1036.26
21513,02M,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,5,325.12
21514,02A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,31,2930.02
21515,07P,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,3,51.11
21516,07L,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,15,975.2800000000001
21517,12D,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,22,1341.0700000000002
21518,99N,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,35,2681.3800000000006
21519,13P,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,4,487.63
21520,01G,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,30,1828.4800000000007
21521,02T,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,8,457.76
21522,09E,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,33,2011.3
21523,99G,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,10,1133.52
21524,04R,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,33,2003.2000000000003
21525,06M,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,25,2071.9400000000005
21526,08X,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,20,2132.82
21527,RYF,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,1,20.43
21528,06H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,19,1146.28
21529,05N,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,121.86
21530,10J,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,36,2131.84
21531,06P,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,6,731.1999999999999
21532,07K,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,44,2852.1899999999996
21533,00N,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,17,1658.3000000000002
21534,10L,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,45,3024.17
21535,99M,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,1,121.91
21536,01V,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,5,853.89
21537,11J,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,59,3548.52
21538,09F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,15,580.15
21539,00L,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,23,1401.55
21540,10A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,14,853.3000000000001
21541,13T,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,6,731.2599999999999
21542,05Y,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,3,365.78999999999996
21543,99H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,16,1873.18
21544,06K,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,45,2742.3899999999994
21545,06Y,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,14,809.6099999999999
21546,99Q,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,243.82
21547,03W,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,10,609.49
21548,05T,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,41,2494.42
21549,04C,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,7,410.79999999999995
21550,04F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,57.12
21551,08C,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,33,3057.0199999999995
21552,04J,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,12,784.3399999999999
21553,99A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,6,341.94000000000005
21554,99P,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,62,4448.94
21555,01H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,22,1710.81
21556,04V,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,4,243.74
21557,02Q,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,4,243.63
21558,07Q,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,12,1158.2
21559,01K,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,22,1293.4
21560,03F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,15,853.3700000000001
21561,AD9,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,1,10.26
21562,09Y,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,53,4751.07
21563,R1F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,1,30.59
21564,05H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,15,867.3699999999999
21565,10V,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,34,2953.8399999999997
21566,03M,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,7,609.4499999999999
21567,15E,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,22,1934.0100000000002
21568,03D,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,106,6713.58
21569,04D,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,24,1462.6900000000005
21570,08D,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,8,609.46
21571,10E,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,1,60.97
21572,04Y,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,19,1397.7300000000002
21573,08L,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,6,341.82000000000005
21574,07W,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,7,670.6
21575,11A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,40,3108.6799999999994
21576,06Q,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,28,1706.4700000000003
21577,03Q,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,58,3652.830000000001
21578,99K,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,4,670.5799999999999
21579,99E,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,1,60.92
21580,07G,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,121.9
21581,02H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,26,1533.1
21582,11N,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,104,4142.94
21583,07H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,42,1811.6300000000003
21584,01R,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,174.84
21585,05R,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,25,1909.1100000000001
21586,09J,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,24,1462.6100000000004
21587,15C,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,10,914.17
21588,15A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,30,2198.08
21589,09P,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,34,2053.56
21590,08R,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,243.75
21591,10R,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,35,3397.96
21592,11E,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,30,1828.1900000000003
21593,99F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,10,605.64
21594,04G,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,76,4578.55
21595,10Q,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,30,1827.9000000000003
21596,02Y,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,74,4875.919999999999
21597,07M,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,3,365.61
21598,99D,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,12,731.36
21599,05G,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,49,3324.51
21600,06T,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,11,336.34999999999997
21601,09C,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,3,258.34999999999997
21602,06L,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,23,1348.72
21603,01W,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,23,1780.0800000000002
21604,06F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,11,670.3
21605,04H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,47,2978.52
21606,15D,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,11,731.3399999999999
21607,08F,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,13,740.8399999999999
21608,10K,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,36,2462.8500000000004
21609,00M,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,17,1049.5
21610,11X,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,11,670.4999999999999
21611,05W,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,12,731.47
21612,03A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,4,487.13
21613,05P,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,2,121.91
21614,03H,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,23,1401.87
21615,09W,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,33,1955.7200000000003
21616,01A,2015,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,48,3396.8400000000006
21617,11M,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,10,662.42
21618,11N,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,113.89
21619,09W,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,60.93
21620,01H,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,28.38
21621,15D,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,10,768.9
21622,15F,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,7.22
21623,99G,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,56.98
21624,15A,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,6,365.37
21625,09F,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,9,548.43
21626,08G,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,18,343.22999999999996
21627,05V,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,56.99
21628,09Y,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,7,853.1399999999999
21629,04F,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,4,90.63
21630,09G,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,113.85
21631,99A,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,2,113.88
21632,02N,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,56.99
21633,06T,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,6,171.23
21634,02Y,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,13,792.22
21635,09X,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,9,548.4100000000001
21636,05N,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,12,365.73
21637,08N,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,20.32
21638,99N,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,30.58
21639,01T,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,57.05
21640,02H,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,13,371.03999999999996
21641,99D,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,14.22
21642,08F,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,9,812.8500000000001
21643,09E,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,31,1959.72
21644,04Y,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,2,182.85
21645,10L,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,12,1005.8999999999999
21646,06N,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,8,487.63
21647,02A,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,3,182.85
21648,11J,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,15,602.99
21649,00P,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,14.33
21650,09P,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,28.54
21651,01E,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,56.98
21652,07K,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,56.88
21653,09D,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,2,243.57
21654,04D,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,50,716.6900000000002
21655,11A,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,10.17
21656,08W,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,85.42
21657,06P,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,28.48
21658,14L,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,57.01
21659,15E,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,13,1158.0200000000002
21660,00D,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,7.23
21661,08C,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,51,730.6000000000001
21662,01Y,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,10,1034.9300000000003
21663,03Q,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,2,121.9
21664,05Q,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,14.34
21665,02M,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,5,304.74
21666,08K,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,85.4
21667,06K,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,28.55
21668,03F,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,1,60.95
21669,06H,2015,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,13,403.46000000000004
21670,08F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,141,7275.1799999999985
21671,06M,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,138,9213.029999999999
21672,10A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,183,12665.060000000001
21673,09N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,209,9322.690000000002
21674,05T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,217,12057.89
21675,07T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,87,3980.049999999999
21676,03L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,121,7387.750000000003
21677,02V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,2,126.36000000000001
21678,06T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,262,13858.070000000009
21679,00N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,205,10938.440000000002
21680,08J,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,31,1719.04
21681,99F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,226,11519.030000000002
21682,05X,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,86,5999.049999999998
21683,10L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,123,5846.879999999998
21684,05F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,189,9003.29
21685,03H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,163,7312.400000000002
21686,08G,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,366,14389.039999999997
21687,07K,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,152,10727.980000000003
21688,07J,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,110,8214.56
21689,04H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,99,5728.73
21690,15D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,205,9969.999999999998
21691,04G,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,249,14507.580000000004
21692,00J,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,66,3669.100000000001
21693,10Q,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,226,11912.390000000003
21694,05L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,288,14246.83
21695,07R,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,47,2577.5499999999997
21696,RNU,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1,19.51
21697,10D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,146,8847.790000000005
21698,06Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,176,12298.189999999997
21699,03J,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,18,1121.2299999999998
21700,08X,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,47,2591.810000000001
21701,03W,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,246,13583.040000000003
21702,NTP,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1,7.88
21703,02T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,172,4821.889999999998
21704,03N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1571,57932.490000000005
21705,03A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,127,7584.730000000004
21706,15F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,257,13900.530000000004
21707,08D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,168,9157.03
21708,09C,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,178,7975.3899999999985
21709,01X,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,92,4531.209999999999
21710,10V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,118,6528.780000000001
21711,09D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,175,6158.260000000003
21712,08N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,225,8836.520000000002
21713,06H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,641,35032.72000000003
21714,07N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,120,3772.2099999999996
21715,03V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,16,972.27
21716,01R,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,24,1514.6999999999998
21717,08H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,127,3872.03
21718,02F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,8,381.4
21719,07X,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,177,6915.670000000002
21720,07L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,31,1910.03
21721,06K,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,197,10325.360000000002
21722,08V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,152,4108.56
21723,08A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,59,2906.390000000001
21724,00L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,339,19135.3
21725,05R,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,86,5400.52
21726,03T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,204,11474.600000000002
21727,99G,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,206,12409.36
21728,06D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,60,2719.919999999999
21729,99Q,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,75,4782.200000000002
21730,99P,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,857,43268.89999999999
21731,14L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,154,11389.389999999994
21732,NQ7,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,2,87.52
21733,03K,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,61,2013.9999999999998
21734,13P,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1,54.38
21735,08K,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,302,8724.03
21736,01V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,22,1143.1399999999999
21737,05C,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,40,3249.97
21738,09A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,435,14207.970000000001
21739,00V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,37,2434.01
21740,04Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,79,3875.6099999999997
21741,11T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1,58.27
21742,06P,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,38,2531.8199999999997
21743,04R,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,108,7859.550000000003
21744,09F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,251,17515.760000000006
21745,14Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,209,10155.63
21746,03Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,87,2733.2200000000003
21747,04Q,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,106,5498.26
21748,04J,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,196,11232.030000000004
21749,99E,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,156,7626.960000000003
21750,01F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,36,2991.2699999999995
21751,05D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,96,5085.400000000001
21752,05H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,11,745.95
21753,RJ8,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,4,85.9
21754,00P,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,155,4576.380000000002
21755,08T,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,69,3992.1100000000006
21756,01G,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,367,9249.81
21757,RCD,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1,58.16
21758,04D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,167,7656.889999999999
21759,07G,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,10,569.3799999999999
21760,01E,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,168,8328.490000000002
21761,01A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,52,2998.8299999999995
21762,01Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,161,12149.929999999998
21763,RY6,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,4,225.57
21764,02P,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,380,13670.549999999996
21765,02M,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,54,3407.060000000001
21766,06A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,190,8523.11
21767,04C,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,345,15478.219999999998
21768,02E,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,4,223.55
21769,03D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,83,5333.249999999999
21770,09Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,224,16298.229999999996
21771,10C,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,26,2105.9500000000003
21772,RXA,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,3,130.31
21773,02R,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,167,8360.270000000002
21774,NVE,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,4,107.24
21775,02N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,21,1631.08
21776,01K,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,215,11778.500000000002
21777,03M,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,105,3462.1100000000015
21778,04L,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,58,3904.640000000001
21779,05V,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,83,5198.510000000001
21780,RY2,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,2,25.46
21781,11H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,22,1710.5
21782,08E,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,162,9683.110000000004
21783,08W,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,74,4499.919999999999
21784,05Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,77,5282.410000000002
21785,07W,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,180,9115.25
21786,00K,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,176,10733.080000000005
21787,00D,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,312,8970.820000000003
21788,09G,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,370,21499.010000000002
21789,03E,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,102,6080.259999999999
21790,11N,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,466,26127.79
21791,05Q,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,100,3991.8
21792,12F,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,174,10074.150000000001
21793,07Q,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,130,7166.900000000001
21794,02H,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,63,4060.3199999999997
21795,10W,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,28,1017.8400000000001
21796,02X,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,170,9366.4
21797,02Y,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,64,5125.62
21798,05A,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,57,4235.740000000001
21799,08M,2015,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,54,2648.47
