,pct,year,BNFCode,BNFName,TotalItems,TotalCost
23644,03T,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,4835,9321.4
23645,09H,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,7582,17380.35
23646,99K,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,6940,15557.73
23647,05C,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,129,332.48
23648,00J,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,1338,2794.47
23649,00K,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,16553,37078.69
23650,03A,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,4325,10187.33
23651,08D,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,85,225.83
23652,03C,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,63,118.36
23653,05Q,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,3939,9800.89
23654,10L,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,4975,9512.68
23655,03H,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,85,176.83
23656,R1D,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,2,3.1
23657,NEN,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,7,10.97
23658,RYW,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,9,10.05
23659,08G,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,196,426.59
23660,15A,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,7081,15599.85
23661,03G,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,114,117.23
23662,06T,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,21629,39705.81
23663,01H,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,15000,28980.19
23664,06K,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,38878,71951.61
23665,09C,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,47,100.89
23666,12F,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,6876,14880.23
23667,07M,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,167,541.66
23668,00T,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,40,94.49
23669,06Y,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,3666,6771.27
23670,02N,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,11871,24013.86
23671,08X,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,1178,2923.88
23672,02T,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,4525,9639.62
23673,04N,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,20,39.75
23674,05T,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,4658,9012.54
23675,05L,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,2230,4941.48
23676,99H,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,969,1790.03
23677,RCD,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,3,3.89
23678,13T,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,115,548.37
23679,02R,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,10276,23762.79
23680,08J,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,26,34.66
23681,09G,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,31589,74634.5
23682,05D,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,594,993.41
23683,10R,2015,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,6190,17842.9
23684,09P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8965,12709.06
23685,01H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12544,16685.28
23686,03K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8548,9936.71
23687,03V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1678,2235.3
23688,07J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,10558,12812.07
23689,13P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,98,142.54
23690,05T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11475,17308.41
23691,11T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,698,1250.84
23692,04H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,515,782.75
23693,05D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,443,743.64
23694,09J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7004,13501.37
23695,03D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5959,7299.77
23696,01N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5,10.92
23697,RCB,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3,4
23698,06P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4629,7739.79
23699,09G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,22601,35964.01
23700,99M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7835,13437.18
23701,01W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1712,3019.91
23702,NTP,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,10,5.92
23703,13V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.36
23704,02D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5453,6263.43
23705,05C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,368,976.32
23706,07L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5031,6633.49
23707,06W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4661,8278.39
23708,04E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,45,89.96
23709,08G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8141,12434.07
23710,10J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2169,3438.51
23711,RYF,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12,7.34
23712,04Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6475,7582.7
23713,06N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,15546,29263.24
23714,09W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12372,17907.47
23715,08T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6528,10846.75
23716,AD9,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,2.52
23717,02Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12320,15260.21
23718,06M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,14394,21064.28
23719,14L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7872,13278.66
23720,07H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9346,11483.29
23721,01C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6474,8579.82
23722,99P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,45883,66212.35
23723,06A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5840,10672.73
23724,08A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6077,10996.13
23725,03R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,17251,22976.16
23726,99C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6136,8673.11
23727,99H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9708,17497.34
23728,10W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,236,266.76
23729,05F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7210,9623.23
23730,10M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,391,694.54
23731,RXQ,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,1.95
23732,R1A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3,3.98
23733,15A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,21700,32397.04
23734,10D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4641,7372.89
23735,11H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,247,473.6
23736,08P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6089,10917.55
23737,03E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6348,8357.84
23738,RY7,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,10,5.05
23739,03J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5251,7427.65
23740,NR5,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11,10.27
23741,00W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,14,13.01
23742,08C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3835,7378.22
23743,12F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,16081,22574.23
23744,99D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9922,11450.13
23745,07K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11516,14084.71
23746,09D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4099,8620.11
23747,07G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8629,10457.76
23748,NDJ,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8,5.62
23749,03Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11174,15639.78
23750,10L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6891,10727.43
23751,RXA,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12,10.75
23752,06L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,10339,13641.74
23753,01F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3541,5039.2
23754,NL1,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,52,67.69
23755,00J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9006,13004.32
23756,11M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,24453,35108.33
23757,RY2,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8,3.71
23758,02F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3329,5896.21
23759,07Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6472,11069.71
23760,04R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3976,8097.95
23761,09H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2508,3818.28
23762,NDA,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,3.54
23763,00Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3258,5247.92
23764,05R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9346,12999.9
23765,02M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5508,7193.55
23766,04M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,96,226.05
23767,06Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,18774,23579.23
23768,RNU,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9,6.45
23769,02P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,551,787.26
23770,02N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7252,10224.82
23771,05V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5088,7371.33
23772,03F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8600,12061.27
23773,10V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6749,11878.31
23774,10C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3340,6258.9
23775,07N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7188,13968.29
23776,RJ7,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,2.94
23777,00M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2264,3162.2
23778,06D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1601,3126.42
23779,05J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3485,6634.1
23780,00R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6027,7721.5
23781,01K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12236,17019.47
23782,09F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9399,15677.82
23783,07T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4577,8667.8
23784,08Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4395,9378.05
23785,10E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4168,6314.95
23786,RY5,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9,5.67
23787,02A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2960,5566.2
23788,04K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,50,123.95
23789,RYG,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.19
23790,03A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5318,8739.64
23791,05L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7058,11448.83
23792,11A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,17497,30323.95
23793,00P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6980,10851.34
23794,04D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7297,9534.51
23795,08D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6739,12362.75
23796,05G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11405,15865.86
23797,04C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5068,8902.33
23798,07M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8560,16440.92
23799,05A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2454,4013.52
23800,03M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5568,6194.12
23801,03Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1564,2817.87
23802,01E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3687,6444.71
23803,11N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,14056,18940.39
23804,03N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2360,4168.48
23805,10A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1269,1875.11
23806,99K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7781,11625.74
23807,11E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7491,11632.66
23808,08R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5362,9506.23
23809,09E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2630,3776.88
23810,01J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6546,7447.2
23811,10K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5561,10468.39
23812,04Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2439,4111.5
23813,10X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6437,12120.88
23814,00N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3497,5255.38
23815,RJ8,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,1
23816,01Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6556,11242.86
23817,06T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7406,9519.11
23818,08F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2944,4407.69
23819,08E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6284,9500.33
23820,05Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3917,6804.84
23821,06F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,18919,25813.83
23822,RY6,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,5.02
23823,09A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4426,7585.48
23824,11C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,45,94.89
23825,05N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3548,6048.55
23826,09X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6720,11866.43
23827,10Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,25395,41238.91
23828,01V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,951,1290.03
23829,08Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5798,11197.31
23830,04J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5962,10093.97
23831,RXC,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,1
23832,04G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,26335,32594.27
23833,08L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5996,10131.77
23834,04V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8326,14218.91
23835,11J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,21366,31175.56
23836,11X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,21955,31803.86
23837,03L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2610,4399.59
23838,00Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3617,4716.78
23839,09L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6214,11969.69
23840,RBZ,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,1
23841,08M,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6885,9322.29
23842,03C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,49,74.12
23843,02W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,799,1226.48
23844,02E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4877,7635.63
23845,00C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2301,3832.99
23846,RJ1,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,2.02
23847,09Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7598,16213.13
23848,NQ7,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9,6.24
23849,08H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5194,10028.29
23850,02T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5770,8510.13
23851,RA9,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,1.01
23852,04L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,158,164.74
23853,NVE,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,32,15.37
23854,01R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,10166,13930.89
23855,RYW,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.83
23856,08V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4278,7560.36
23857,06H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,35549,45718.39
23858,15F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,23010,36041.04
23859,02Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4591,5819.32
23860,RWX,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8,12.05
23861,13T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9769,15222.83
23862,06K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,28764,35960.97
23863,04N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,59,164.28
23864,99F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3479,6049.04
23865,99A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,19076,23592.02
23866,07W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6507,13358.19
23867,00D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9870,13407.62
23868,02X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2515,3637.97
23869,05H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1136,1478.63
23870,99E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11167,17262.67
23871,99Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,13175,20809.04
23872,07X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7039,11199.17
23873,RFR,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,1
23874,02H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,297,573.79
23875,99N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,19248,28192.57
23876,08K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6983,11715.04
23877,07R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6163,10309.05
23878,12D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8499,12732.26
23879,07Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,13462,23572.71
23880,05P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,397,670.05
23881,15C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,18638,35925.78
23882,04F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4916,8917.01
23883,R1K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,4.96
23884,06Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9592,11842.97
23885,99G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2449,4588.08
23886,07V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,10481,17076.87
23887,15E,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,17955,30189.44
23888,01T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1450,2162.35
23889,14Y,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,22711,34972.59
23890,07P,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7888,12746.04
23891,03W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11143,17510.37
23892,09C,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4824,7050.2
23893,09N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7945,13150.71
23894,08J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5937,11683.43
23895,05X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1757,3354.99
23896,01X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5678,7646.64
23897,03H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4521,7137.38
23898,08W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4298,8682.8
23899,NQV,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3,1.01
23900,10R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3024,6109.46
23901,05W,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,13496,18566.18
23902,01D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4645,7527.85
23903,05Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4293,7547.55
23904,03T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11925,15290.03
23905,00T,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2969,4678.44
23906,03X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,134,290.52
23907,01G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1514,2951.91
23908,99J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,22554,31493.24
23909,00K,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6180,10044.68
23910,08X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6704,12802.88
23911,08N,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4530,8829.1
23912,RCD,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5,2.48
23913,02V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,206,335.34
23914,00L,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9294,13346.25
23915,00X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4457,7389.56
23916,02G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2359,3786.93
23917,NCN,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3,2.96
23918,15D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,13300,22446.52
23919,03G,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,39,49.82
23920,R1F,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,1.78
23921,02R,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5901,9866.55
23922,06V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9354,10740.5
23923,01A,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11741,15277.35
23924,RCF,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,2.18
23925,00V,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4127,6189.81
23926,15A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,232.91
23927,RYG,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,4
23928,99P,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,27.27
23929,03E,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,11,641.01
23930,01D,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,40,815.69
23931,04F,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,757.44
23932,05A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,10,582.61
23933,15E,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,652.52
23934,03N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,174.77
23935,11N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,6,338.12
